Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1731603663,2024-11-14T17:01:03Z,SAS957,"61.77672,-50.52279",36000,417,224
1731603682,2024-11-14T17:01:22Z,SAS957,"61.75053,-50.57782",36000,417,224
1731604863,2024-11-14T17:21:03Z,SAS957,"60.09522,-53.78185",36000,411,223
1731607344,2024-11-14T18:02:24Z,SAS957,"58.0339,-51.57291",33000,407,91
1731607974,2024-11-14T18:12:54Z,SAS957,"58.15338,-48.88721",33000,496,75
1731608005,2024-11-14T18:13:25Z,SAS957,"58.17121,-48.75247",33000,497,76
1731608036,2024-11-14T18:13:56Z,SAS957,"58.18382,-48.62079",33000,503,85
1731608040,2024-11-14T18:14:00Z,SAS957,"58.18419,-48.60369",33000,503,87
1731608043,2024-11-14T18:14:03Z,SAS957,"58.18434,-48.59052",33000,504,88
1731608046,2024-11-14T18:14:06Z,SAS957,"58.18443,-48.57504",33000,504,89
1731608050,2024-11-14T18:14:10Z,SAS957,"58.18453,-48.56058",33000,504,89
1731608053,2024-11-14T18:14:13Z,SAS957,"58.18462,-48.54739",33000,504,89
1731608084,2024-11-14T18:14:44Z,SAS957,"58.18597,-48.41071",33000,503,88
1731608115,2024-11-14T18:15:15Z,SAS957,"58.18755,-48.27255",33000,505,88
1731608147,2024-11-14T18:15:47Z,SAS957,"58.1889,-48.13137",33000,506,89
1731608179,2024-11-14T18:16:19Z,SAS957,"58.19006,-47.98819",33000,506,89
1731608211,2024-11-14T18:16:51Z,SAS957,"58.19104,-47.84674",33000,507,89
1731608243,2024-11-14T18:17:23Z,SAS957,"58.19183,-47.70657",33000,506,89
1731608275,2024-11-14T18:17:55Z,SAS957,"58.19253,-47.56613",33000,506,89
1731608307,2024-11-14T18:18:27Z,SAS957,"58.19314,-47.42395",33000,509,89
1731608338,2024-11-14T18:18:58Z,SAS957,"58.19351,-47.28507",33000,510,89
1731608371,2024-11-14T18:19:31Z,SAS957,"58.19367,-47.14012",33000,511,89
1731608403,2024-11-14T18:20:03Z,SAS957,"58.19374,-46.99695",33000,513,90
1731608435,2024-11-14T18:20:35Z,SAS957,"58.19365,-46.85403",33000,515,90
1731608467,2024-11-14T18:21:07Z,SAS957,"58.19337,-46.70837",33000,517,90
1731608499,2024-11-14T18:21:39Z,SAS957,"58.19293,-46.5644",33000,517,90
1731608531,2024-11-14T18:22:11Z,SAS957,"58.19234,-46.4191",33000,517,90
1731608563,2024-11-14T18:22:43Z,SAS957,"58.19156,-46.2761",33025,517,90
1731608595,2024-11-14T18:23:15Z,SAS957,"58.19069,-46.1284",33425,523,90
1731608627,2024-11-14T18:23:47Z,SAS957,"58.18955,-45.9808",33875,527,90
1731608659,2024-11-14T18:24:19Z,SAS957,"58.18826,-45.83443",34275,532,90
1731608691,2024-11-14T18:24:51Z,SAS957,"58.18675,-45.6831",34700,537,91
1731608725,2024-11-14T18:25:25Z,SAS957,"58.18499,-45.52652",34975,543,91
1731608757,2024-11-14T18:25:57Z,SAS957,"58.18304,-45.37416",35000,546,91
1731608790,2024-11-14T18:26:30Z,SAS957,"58.18098,-45.21689",35000,543,91
1731608821,2024-11-14T18:27:01Z,SAS957,"58.17888,-45.07132",35000,541,91
1731608853,2024-11-14T18:27:33Z,SAS957,"58.17638,-44.91833",35000,543,91
1731608886,2024-11-14T18:28:06Z,SAS957,"58.17363,-44.76031",35000,545,91
1731608917,2024-11-14T18:28:37Z,SAS957,"58.17098,-44.61585",35000,544,91
1731608948,2024-11-14T18:29:08Z,SAS957,"58.16814,-44.46808",35000,544,92
1731608981,2024-11-14T18:29:41Z,SAS957,"58.16496,-44.31096",35000,544,92
1731609012,2024-11-14T18:30:12Z,SAS957,"58.16171,-44.16229",35000,543,92
1731609042,2024-11-14T18:30:42Z,SAS957,"58.15846,-44.01956",35000,543,92
1731609074,2024-11-14T18:31:14Z,SAS957,"58.15487,-43.86969",35000,545,92
1731609105,2024-11-14T18:31:45Z,SAS957,"58.15109,-43.72053",35000,544,92
1731609138,2024-11-14T18:32:18Z,SAS957,"58.14705,-43.56692",35000,544,92
1731609169,2024-11-14T18:32:49Z,SAS957,"58.14294,-43.42045",35000,543,93
1731609201,2024-11-14T18:33:21Z,SAS957,"58.13855,-43.26735",35000,544,93
1731609233,2024-11-14T18:33:53Z,SAS957,"58.13397,-43.11691",35000,545,93
1731609266,2024-11-14T18:34:26Z,SAS957,"58.12898,-42.9584",35000,545,93
1731609299,2024-11-14T18:34:59Z,SAS957,"58.12376,-42.79928",35000,546,93
1731609309,2024-11-14T18:35:09Z,SAS957,"58.12248,-42.75985",35000,547,93
1731609367,2024-11-14T18:36:07Z,SAS957,"58.11265,-42.47671",35000,546,93
1731609400,2024-11-14T18:36:40Z,SAS957,"58.10701,-42.32093",35000,546,93
1731609430,2024-11-14T18:37:10Z,SAS957,"58.10162,-42.17697",35000,547,94
1731609463,2024-11-14T18:37:43Z,SAS957,"58.0957,-42.02362",35000,548,94
1731609469,2024-11-14T18:37:49Z,SAS957,"58.09442,-41.99117",35000,548,94
1731610224,2024-11-14T18:50:24Z,SAS957,"58.48228,-38.65454",35000,527,56
1731612144,2024-11-14T19:22:24Z,SAS957,"60.86803,-30.54508",35004,534,62
1731612653,2024-11-14T19:30:53Z,SAS957,"61.25326,-28.10146",36575,539,74
1731612672,2024-11-14T19:31:12Z,SAS957,"61.26656,-28.00334",36800,542,74
1731612731,2024-11-14T19:32:11Z,SAS957,"61.30595,-27.7067",37000,545,74
1731612764,2024-11-14T19:32:44Z,SAS957,"61.32729,-27.54243",37000,544,74
1731612797,2024-11-14T19:33:17Z,SAS957,"61.34859,-27.37661",37000,543,75
1731612828,2024-11-14T19:33:48Z,SAS957,"61.36848,-27.2199",37000,545,75
1731612851,2024-11-14T19:34:11Z,SAS957,"61.38327,-27.10288",37000,545,75
1731612915,2024-11-14T19:35:15Z,SAS957,"61.42227,-26.78849",37000,544,75
1731612947,2024-11-14T19:35:47Z,SAS957,"61.44365,-26.61418",37000,542,75
1731612979,2024-11-14T19:36:19Z,SAS957,"61.4631,-26.45365",37000,541,75
1731613012,2024-11-14T19:36:52Z,SAS957,"61.48169,-26.29852",37000,539,75
1731613046,2024-11-14T19:37:26Z,SAS957,"61.50353,-26.1146",37000,530,76
1731613079,2024-11-14T19:37:59Z,SAS957,"61.52246,-25.95215",37000,523,76
1731613113,2024-11-14T19:38:33Z,SAS957,"61.54159,-25.78573",37000,525,76
1731613149,2024-11-14T19:39:09Z,SAS957,"61.56171,-25.60913",37000,527,76
1731613181,2024-11-14T19:39:41Z,SAS957,"61.57986,-25.4483",37000,528,76
1731613214,2024-11-14T19:40:14Z,SAS957,"61.59792,-25.28605",37000,526,76
1731613247,2024-11-14T19:40:47Z,SAS957,"61.61586,-25.12279",37000,526,77
1731613279,2024-11-14T19:41:19Z,SAS957,"61.63335,-24.96094",37000,525,77
1731613310,2024-11-14T19:41:50Z,SAS957,"61.64983,-24.80764",37000,527,77
1731613342,2024-11-14T19:42:22Z,SAS957,"61.66682,-24.64783",37000,531,77
1731613378,2024-11-14T19:42:58Z,SAS957,"61.68604,-24.46421",37000,537,77
1731613412,2024-11-14T19:43:32Z,SAS957,"61.70359,-24.29515",37000,536,77
1731613443,2024-11-14T19:44:03Z,SAS957,"61.72005,-24.13324",37000,534,78
1731613474,2024-11-14T19:44:34Z,SAS957,"61.7359,-23.97634",37000,534,78
1731613506,2024-11-14T19:45:06Z,SAS957,"61.75195,-23.81532",37000,534,78
1731613538,2024-11-14T19:45:38Z,SAS957,"61.76746,-23.65743",37000,535,78
1731613569,2024-11-14T19:46:09Z,SAS957,"61.78334,-23.49345",37000,536,78
1731613601,2024-11-14T19:46:41Z,SAS957,"61.79879,-23.3314",37000,537,78
1731613632,2024-11-14T19:47:12Z,SAS957,"61.81406,-23.16935",37000,539,78
1731613665,2024-11-14T19:47:45Z,SAS957,"61.82956,-23.00303",37000,538,78
1731613695,2024-11-14T19:48:15Z,SAS957,"61.84392,-22.84715",37000,536,78
1731613727,2024-11-14T19:48:47Z,SAS957,"61.8588,-22.68304",37000,536,79
1731613758,2024-11-14T19:49:18Z,SAS957,"61.87309,-22.52258",37000,536,79
1731613789,2024-11-14T19:49:49Z,SAS957,"61.88738,-22.36115",37000,536,79
1731613821,2024-11-14T19:50:21Z,SAS957,"61.90158,-22.19716",37000,535,79
1731613853,2024-11-14T19:50:53Z,SAS957,"61.91536,-22.03603",37000,535,79
1731613884,2024-11-14T19:51:24Z,SAS957,"61.92923,-21.87195",37000,537,79
1731613918,2024-11-14T19:51:58Z,SAS957,"61.94362,-21.69851",37000,538,80
1731613949,2024-11-14T19:52:29Z,SAS957,"61.95698,-21.53483",37000,539,80
1731613981,2024-11-14T19:53:01Z,SAS957,"61.97022,-21.37056",37000,541,80
1731614012,2024-11-14T19:53:32Z,SAS957,"61.98308,-21.20803",37000,540,80
1731614043,2024-11-14T19:54:03Z,SAS957,"61.99576,-21.04472",37000,537,80
1731614075,2024-11-14T19:54:35Z,SAS957,"62.00837,-20.87972",37000,535,80
1731614106,2024-11-14T19:55:06Z,SAS957,"62.02034,-20.72062",37000,534,80
1731614137,2024-11-14T19:55:37Z,SAS957,"62.03244,-20.55888",37000,535,81
1731614170,2024-11-14T19:56:10Z,SAS957,"62.04515,-20.38503",37000,537,81
1731614204,2024-11-14T19:56:44Z,SAS957,"62.05765,-20.21004",37000,539,81
1731614238,2024-11-14T19:57:18Z,SAS957,"62.07019,-20.03073",37000,540,81
1731614270,2024-11-14T19:57:50Z,SAS957,"62.08169,-19.8646",37000,540,81
1731614301,2024-11-14T19:58:21Z,SAS957,"62.09285,-19.69996",37000,540,81
1731614332,2024-11-14T19:58:52Z,SAS957,"62.10376,-19.53603",37000,539,81
1731614363,2024-11-14T19:59:23Z,SAS957,"62.11446,-19.37174",37000,538,82
1731614395,2024-11-14T19:59:55Z,SAS957,"62.12512,-19.20665",37000,537,82
1731614425,2024-11-14T20:00:25Z,SAS957,"62.135,-19.04871",37000,537,82
1731614457,2024-11-14T20:00:57Z,SAS957,"62.14531,-18.88153",37000,539,82
1731614490,2024-11-14T20:01:30Z,SAS957,"62.1557,-18.70901",37000,541,82
1731614521,2024-11-14T20:02:01Z,SAS957,"62.1654,-18.54441",37000,541,82
1731614552,2024-11-14T20:02:32Z,SAS957,"62.17503,-18.37706",37000,542,82
1731614584,2024-11-14T20:03:04Z,SAS957,"62.18448,-18.20984",37000,542,83
1731614615,2024-11-14T20:03:35Z,SAS957,"62.1936,-18.04536",37000,544,83
1731614648,2024-11-14T20:04:08Z,SAS957,"62.20308,-17.86977",37000,543,83
1731614679,2024-11-14T20:04:39Z,SAS957,"62.21201,-17.70162",37000,542,83
1731614711,2024-11-14T20:05:11Z,SAS957,"62.22069,-17.53355",37000,541,83
1731614743,2024-11-14T20:05:43Z,SAS957,"62.22926,-17.36273",37000,540,83
1731614776,2024-11-14T20:06:16Z,SAS957,"62.23778,-17.18933",37000,538,84
1731614808,2024-11-14T20:06:48Z,SAS957,"62.24593,-17.01904",37000,537,84
1731614841,2024-11-14T20:07:21Z,SAS957,"62.25394,-16.84679",37000,537,84
1731614874,2024-11-14T20:07:54Z,SAS957,"62.26185,-16.67175",37000,537,84
1731614907,2024-11-14T20:08:27Z,SAS957,"62.26953,-16.49787",37000,537,84
1731614940,2024-11-14T20:09:00Z,SAS957,"62.27707,-16.32061",37000,537,84
1731614973,2024-11-14T20:09:33Z,SAS957,"62.28442,-16.144",37000,536,84
1731615006,2024-11-14T20:10:06Z,SAS957,"62.29138,-15.97107",37000,536,85
1731615038,2024-11-14T20:10:38Z,SAS957,"62.29802,-15.79961",37000,536,85
1731615070,2024-11-14T20:11:10Z,SAS957,"62.30435,-15.63238",37000,536,85
1731615102,2024-11-14T20:11:42Z,SAS957,"62.31047,-15.46397",37000,536,85
1731615135,2024-11-14T20:12:15Z,SAS957,"62.31669,-15.28695",37000,536,85
1731615168,2024-11-14T20:12:48Z,SAS957,"62.32255,-15.11349",37000,537,85
1731615200,2024-11-14T20:13:20Z,SAS957,"62.32809,-14.94456",37000,537,86
1731615232,2024-11-14T20:13:52Z,SAS957,"62.3335,-14.77132",37000,537,86
1731615267,2024-11-14T20:14:27Z,SAS957,"62.33903,-14.5871",37000,537,86
1731615297,2024-11-14T20:14:57Z,SAS957,"62.34364,-14.42779",37000,535,86
1731615329,2024-11-14T20:15:29Z,SAS957,"62.34834,-14.25751",37000,535,86
1731615362,2024-11-14T20:16:02Z,SAS957,"62.35295,-14.08204",37000,535,86
1731615396,2024-11-14T20:16:36Z,SAS957,"62.35753,-13.90106",37000,535,87
1731615429,2024-11-14T20:17:09Z,SAS957,"62.36166,-13.72773",37000,537,87
1731615462,2024-11-14T20:17:42Z,SAS957,"62.36562,-13.55248",37000,538,87
1731615493,2024-11-14T20:18:13Z,SAS957,"62.36911,-13.38765",37000,538,87
1731615524,2024-11-14T20:18:44Z,SAS957,"62.37245,-13.22306",37000,536,87
1731615555,2024-11-14T20:19:15Z,SAS957,"62.37558,-13.0582",37000,536,87
1731615585,2024-11-14T20:19:45Z,SAS957,"62.37849,-12.8951",37000,535,87
1731615619,2024-11-14T20:20:19Z,SAS957,"62.38149,-12.71541",37000,533,88
1731615651,2024-11-14T20:20:51Z,SAS957,"62.38403,-12.54822",37000,533,88
1731615684,2024-11-14T20:21:24Z,SAS957,"62.38652,-12.37124",37000,532,88
1731615717,2024-11-14T20:21:57Z,SAS957,"62.38875,-12.19737",37000,530,88
1731615748,2024-11-14T20:22:28Z,SAS957,"62.39066,-12.03499",37000,529,88
1731615779,2024-11-14T20:22:59Z,SAS957,"62.39233,-11.87411",37000,527,88
1731615810,2024-11-14T20:23:30Z,SAS957,"62.39383,-11.71",37000,526,88
1731615842,2024-11-14T20:24:02Z,SAS957,"62.39522,-11.54293",37000,526,89
1731615874,2024-11-14T20:24:34Z,SAS957,"62.39639,-11.3795",37000,526,89
1731615904,2024-11-14T20:25:04Z,SAS957,"62.39736,-11.21979",37000,525,89
1731615939,2024-11-14T20:25:39Z,SAS957,"62.39816,-11.03894",37000,525,89
1731615971,2024-11-14T20:26:11Z,SAS957,"62.39868,-10.87433",37000,524,89
1731616002,2024-11-14T20:26:42Z,SAS957,"62.39899,-10.71199",37000,523,89
1731616033,2024-11-14T20:27:13Z,SAS957,"62.39918,-10.54751",37000,522,89
1731616067,2024-11-14T20:27:47Z,SAS957,"62.39914,-10.37476",37000,520,90
1731616099,2024-11-14T20:28:19Z,SAS957,"62.39885,-10.20746",37000,520,90
1731616115,2024-11-14T20:28:35Z,SAS957,"62.39868,-10.12858",37000,519,90
1731616207,2024-11-14T20:30:07Z,SAS957,"62.39662,-9.65881",37000,516,90
1731616241,2024-11-14T20:30:41Z,SAS957,"62.39539,-9.47846",37000,516,90
1731616282,2024-11-14T20:31:22Z,SAS957,"62.39373,-9.27257",37000,516,91
1731616316,2024-11-14T20:31:56Z,SAS957,"62.39209,-9.09749",37000,517,91
1731616350,2024-11-14T20:32:30Z,SAS957,"62.39019,-8.92238",37000,518,91
1731616381,2024-11-14T20:33:01Z,SAS957,"62.38833,-8.76381",37000,519,91
1731616414,2024-11-14T20:33:34Z,SAS957,"62.38609,-8.59111",37000,520,91
1731616445,2024-11-14T20:34:05Z,SAS957,"62.38386,-8.43243",37000,521,91
1731616477,2024-11-14T20:34:37Z,SAS957,"62.3813,-8.2651",37000,522,91
1731616514,2024-11-14T20:35:14Z,SAS957,"62.37874,-8.11097",37000,523,92
1731616546,2024-11-14T20:35:46Z,SAS957,"62.37511,-7.90873",37000,523,92
1731616580,2024-11-14T20:36:20Z,SAS957,"62.37172,-7.73427",37000,521,92
1731616612,2024-11-14T20:36:52Z,SAS957,"62.36829,-7.56358",37000,521,92
1731616646,2024-11-14T20:37:26Z,SAS957,"62.36459,-7.39169",37000,520,92
1731616678,2024-11-14T20:37:58Z,SAS957,"62.36077,-7.22488",37000,519,92
1731616711,2024-11-14T20:38:31Z,SAS957,"62.35663,-7.05502",37000,517,93
1731616742,2024-11-14T20:39:02Z,SAS957,"62.35254,-6.89575",37000,518,93
1731616776,2024-11-14T20:39:36Z,SAS957,"62.34801,-6.72475",37000,516,93
1731616809,2024-11-14T20:40:09Z,SAS957,"62.34331,-6.55408",37000,515,93
1731616842,2024-11-14T20:40:42Z,SAS957,"62.33852,-6.38781",37000,518,93
1731616874,2024-11-14T20:41:14Z,SAS957,"62.3334,-6.21958",36975,518,93
1731616907,2024-11-14T20:41:47Z,SAS957,"62.32823,-6.05368",37000,518,93
1731616937,2024-11-14T20:42:17Z,SAS957,"62.32325,-5.90114",37000,517,94
1731616968,2024-11-14T20:42:48Z,SAS957,"62.31779,-5.73903",37000,517,94
1731617001,2024-11-14T20:43:21Z,SAS957,"62.31185,-5.56965",37000,518,94
1731617034,2024-11-14T20:43:54Z,SAS957,"62.30576,-5.40059",37000,519,94
1731617066,2024-11-14T20:44:26Z,SAS957,"62.2997,-5.23858",37000,519,94
1731617100,2024-11-14T20:45:00Z,SAS957,"62.29298,-5.06409",37000,520,94
1731617132,2024-11-14T20:45:32Z,SAS957,"62.28652,-4.90138",37000,520,94
1731617164,2024-11-14T20:46:04Z,SAS957,"62.27972,-4.73564",37000,520,95
1731617211,2024-11-14T20:46:51Z,SAS957,"62.26958,-4.49626",37025,516,95
1731617249,2024-11-14T20:47:29Z,SAS957,"62.26099,-4.30145",37000,517,95
1731617284,2024-11-14T20:48:04Z,SAS957,"62.25311,-4.1275",36975,517,95
1731617319,2024-11-14T20:48:39Z,SAS957,"62.2446,-3.94491",37025,515,95
1731617352,2024-11-14T20:49:12Z,SAS957,"62.23672,-3.78052",37000,513,95
1731617384,2024-11-14T20:49:44Z,SAS957,"62.22867,-3.61766",37000,512,96
1731617417,2024-11-14T20:50:17Z,SAS957,"62.22028,-3.45055",37000,513,96
1731617450,2024-11-14T20:50:50Z,SAS957,"62.21173,-3.28542",37000,511,96
1731617480,2024-11-14T20:51:20Z,SAS957,"62.19733,-3.13924",37000,509,109
1731617482,2024-11-14T20:51:22Z,SAS957,"62.19561,-3.12994",37000,508,111
1731617486,2024-11-14T20:51:26Z,SAS957,"62.19165,-3.11071",37000,508,113
1731617488,2024-11-14T20:51:28Z,SAS957,"62.18971,-3.10221",37000,508,115
1731617493,2024-11-14T20:51:33Z,SAS957,"62.18422,-3.08014",37000,506,118
1731617496,2024-11-14T20:51:36Z,SAS957,"62.18118,-3.06899",37000,506,119
1731617499,2024-11-14T20:51:39Z,SAS957,"62.17744,-3.05644",37000,506,121
1731617502,2024-11-14T20:51:42Z,SAS957,"62.17342,-3.04362",37000,504,123
1731617506,2024-11-14T20:51:46Z,SAS957,"62.16811,-3.02806",37000,503,125
1731617509,2024-11-14T20:51:49Z,SAS957,"62.16344,-3.01504",37000,503,127
1731617512,2024-11-14T20:51:52Z,SAS957,"62.15945,-3.00415",37000,502,127
1731617515,2024-11-14T20:51:55Z,SAS957,"62.15501,-2.99205",37000,502,127
1731617519,2024-11-14T20:51:59Z,SAS957,"62.14989,-2.97803",37000,503,127
1731617551,2024-11-14T20:52:31Z,SAS957,"62.10548,-2.85563",37000,503,127
1731617584,2024-11-14T20:53:04Z,SAS957,"62.05801,-2.7253",37000,501,127
1731617615,2024-11-14T20:53:35Z,SAS957,"62.01373,-2.60437",37000,500,128
1731617648,2024-11-14T20:54:08Z,SAS957,"61.96591,-2.47457",37000,499,128
1731617680,2024-11-14T20:54:40Z,SAS957,"61.92099,-2.35352",37000,498,128
1731617711,2024-11-14T20:55:11Z,SAS957,"61.87642,-2.23395",37000,498,128
1731617742,2024-11-14T20:55:42Z,SAS957,"61.83217,-2.11578",37000,498,128
1731617775,2024-11-14T20:56:15Z,SAS957,"61.78538,-1.99148",37000,498,128
1731617806,2024-11-14T20:56:46Z,SAS957,"61.7406,-1.87317",37000,499,128
1731617837,2024-11-14T20:57:17Z,SAS957,"61.69531,-1.75415",37000,498,128
1731617868,2024-11-14T20:57:48Z,SAS957,"61.65179,-1.6403",37000,499,128
1731617902,2024-11-14T20:58:22Z,SAS957,"61.60217,-1.51131",37000,499,128
1731617933,2024-11-14T20:58:53Z,SAS957,"61.55681,-1.39389",37000,499,129
1731617965,2024-11-14T20:59:25Z,SAS957,"61.51012,-1.27363",37000,500,129
1731617997,2024-11-14T20:59:57Z,SAS957,"61.46429,-1.15631",37000,498,129
1731618028,2024-11-14T21:00:28Z,SAS957,"61.4187,-1.04037",37000,497,129
1731618061,2024-11-14T21:01:01Z,SAS957,"61.37042,-0.91797",37000,496,129
1731618094,2024-11-14T21:01:34Z,SAS957,"61.32378,-0.80037",37000,494,129
1731618126,2024-11-14T21:02:06Z,SAS957,"61.27739,-0.6841",37000,494,129
1731618158,2024-11-14T21:02:38Z,SAS957,"61.23015,-0.56619",37000,493,129
1731618189,2024-11-14T21:03:09Z,SAS957,"61.18663,-0.44952",37000,496,125
1731618221,2024-11-14T21:03:41Z,SAS957,"61.14528,-0.32665",37000,496,124
1731618253,2024-11-14T21:04:13Z,SAS957,"61.10243,-0.20187",37000,497,125
1731618284,2024-11-14T21:04:44Z,SAS957,"61.06036,-0.0825",37000,496,126
1731618316,2024-11-14T21:05:16Z,SAS957,"61.01747,0.03826",37000,497,126
1731618348,2024-11-14T21:05:48Z,SAS957,"60.9737,0.16068",37000,498,126
1731618379,2024-11-14T21:06:19Z,SAS957,"60.93118,0.27911",37000,497,126
1731618410,2024-11-14T21:06:50Z,SAS957,"60.88866,0.39702",37000,499,126
1731618442,2024-11-14T21:07:22Z,SAS957,"60.84526,0.51675",37000,500,126
1731618476,2024-11-14T21:07:56Z,SAS957,"60.79936,0.6429",37000,500,126
1731618506,2024-11-14T21:08:26Z,SAS957,"60.7564,0.76012",37000,499,126
1731618540,2024-11-14T21:09:00Z,SAS957,"60.71003,0.88616",37000,498,126
1731618570,2024-11-14T21:09:30Z,SAS957,"60.66806,0.99957",37000,496,127
1731618602,2024-11-14T21:10:02Z,SAS957,"60.62443,1.11691",37000,496,127
1731618633,2024-11-14T21:10:33Z,SAS957,"60.58136,1.23227",37000,495,127
1731618664,2024-11-14T21:11:04Z,SAS957,"60.53853,1.34632",37000,494,127
1731618697,2024-11-14T21:11:37Z,SAS957,"60.49361,1.4652",37000,495,127
1731618727,2024-11-14T21:12:07Z,SAS957,"60.45101,1.57742",37000,496,127
1731618760,2024-11-14T21:12:40Z,SAS957,"60.40512,1.69786",37000,495,127
1731618790,2024-11-14T21:13:10Z,SAS957,"60.36273,1.80839",37000,496,127
1731618821,2024-11-14T21:13:41Z,SAS957,"60.31923,1.92143",37000,495,127
1731618852,2024-11-14T21:14:12Z,SAS957,"60.27593,2.03335",37000,494,127
1731618885,2024-11-14T21:14:45Z,SAS957,"60.23099,2.14887",37000,494,128
1731618916,2024-11-14T21:15:16Z,SAS957,"60.18664,2.2623",37000,494,128
1731618947,2024-11-14T21:15:47Z,SAS957,"60.14305,2.37352",37000,493,127
1731618978,2024-11-14T21:16:18Z,SAS957,"60.1035,2.49017",37000,492,122
1731619009,2024-11-14T21:16:49Z,SAS957,"60.0661,2.6067",37000,492,122
1731619039,2024-11-14T21:17:19Z,SAS957,"60.02742,2.72357",37000,492,123
1731619070,2024-11-14T21:17:50Z,SAS957,"59.98824,2.83957",37000,491,124
1731619103,2024-11-14T21:18:23Z,SAS957,"59.94685,2.96091",37000,493,124
1731619136,2024-11-14T21:18:56Z,SAS957,"59.9041,3.08597",37000,492,124
1731619166,2024-11-14T21:19:26Z,SAS957,"59.86505,3.19977",37000,492,124
1731619197,2024-11-14T21:19:57Z,SAS957,"59.82656,3.31124",37000,491,124
1731619229,2024-11-14T21:20:29Z,SAS957,"59.78453,3.43228",37000,488,124
1731619260,2024-11-14T21:21:00Z,SAS957,"59.74585,3.54309",37000,487,124
1731619291,2024-11-14T21:21:31Z,SAS957,"59.70584,3.65717",37000,487,124
1731619321,2024-11-14T21:22:01Z,SAS957,"59.6667,3.76831",37000,486,124
1731619353,2024-11-14T21:22:33Z,SAS957,"59.62709,3.88026",37000,487,124
1731619386,2024-11-14T21:23:06Z,SAS957,"59.58334,4.00314",37000,486,125
1731619416,2024-11-14T21:23:36Z,SAS957,"59.54417,4.11277",37000,484,125
1731619450,2024-11-14T21:24:10Z,SAS957,"59.50246,4.22888",37000,482,125
1731619481,2024-11-14T21:24:41Z,SAS957,"59.46024,4.34595",37000,484,125
1731619515,2024-11-14T21:25:15Z,SAS957,"59.4169,4.46528",37000,483,125
1731619547,2024-11-14T21:25:47Z,SAS957,"59.37515,4.57988",37000,482,125
1731619580,2024-11-14T21:26:20Z,SAS957,"59.33263,4.69601",37000,481,125
1731619611,2024-11-14T21:26:51Z,SAS957,"59.29262,4.80469",37000,482,125
1731619645,2024-11-14T21:27:25Z,SAS957,"59.24913,4.92206",37000,484,125
1731619675,2024-11-14T21:27:55Z,SAS957,"59.20857,5.03128",37000,486,125
1731619709,2024-11-14T21:28:29Z,SAS957,"59.16399,5.15067",37000,486,126
1731619739,2024-11-14T21:28:59Z,SAS957,"59.12413,5.25686",37000,487,126
1731619773,2024-11-14T21:29:33Z,SAS957,"59.07916,5.37589",37000,485,126
1731619803,2024-11-14T21:30:03Z,SAS957,"59.03913,5.48151",37000,484,126
1731619837,2024-11-14T21:30:37Z,SAS957,"58.99458,5.59848",37000,484,126
1731619869,2024-11-14T21:31:09Z,SAS957,"58.95232,5.70914",37000,483,126
1731619900,2024-11-14T21:31:40Z,SAS957,"58.91093,5.81689",37000,484,126
1731619934,2024-11-14T21:32:14Z,SAS957,"58.86549,5.93451",37000,488,126
1731619966,2024-11-14T21:32:46Z,SAS957,"58.82215,6.04614",37000,488,126
1731619997,2024-11-14T21:33:17Z,SAS957,"58.77914,6.15642",37000,490,126
1731620030,2024-11-14T21:33:50Z,SAS957,"58.73463,6.27017",37000,490,126
1731620061,2024-11-14T21:34:21Z,SAS957,"58.69246,6.37729",37000,489,127
1731620092,2024-11-14T21:34:52Z,SAS957,"58.64963,6.4856",37000,490,127
1731620126,2024-11-14T21:35:26Z,SAS957,"58.60377,6.60114",36975,492,127
1731620156,2024-11-14T21:35:56Z,SAS957,"58.56206,6.70569",37025,491,127
1731620187,2024-11-14T21:36:27Z,SAS957,"58.51942,6.81198",36975,492,127
1731620220,2024-11-14T21:37:00Z,SAS957,"58.47375,6.92523",37000,488,127
1731620254,2024-11-14T21:37:34Z,SAS957,"58.42818,7.03775",37025,482,127
1731620285,2024-11-14T21:38:05Z,SAS957,"58.38554,7.14258",37000,488,127
1731620318,2024-11-14T21:38:38Z,SAS957,"58.34038,7.25319",37000,486,128
1731620348,2024-11-14T21:39:08Z,SAS957,"58.29765,7.35727",37000,486,128
1731620382,2024-11-14T21:39:42Z,SAS957,"58.25162,7.46911",37000,482,128
1731620412,2024-11-14T21:40:12Z,SAS957,"58.20978,7.57029",37000,481,128
1731620445,2024-11-14T21:40:45Z,SAS957,"58.16519,7.67749",37000,484,128
1731620475,2024-11-14T21:41:15Z,SAS957,"58.12363,7.77704",37000,484,128
1731620506,2024-11-14T21:41:46Z,SAS957,"58.08015,7.88068",37000,483,128
1731620540,2024-11-14T21:42:20Z,SAS957,"58.03308,7.99247",37025,486,128
1731620571,2024-11-14T21:42:51Z,SAS957,"57.9897,8.09491",37000,488,128
1731620602,2024-11-14T21:43:22Z,SAS957,"57.94604,8.19763",37000,490,128
1731620636,2024-11-14T21:43:56Z,SAS957,"57.8986,8.30841",37000,488,128
1731620667,2024-11-14T21:44:27Z,SAS957,"57.85579,8.40844",37000,488,128
1731620696,2024-11-14T21:44:56Z,SAS957,"57.81295,8.50781",37000,487,128
1731620730,2024-11-14T21:45:30Z,SAS957,"57.76541,8.61768",37000,490,129
